"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CU","2018-04-28","81.3","2.6466","6.1838","Jose Abreu",547989,607215,"strikeout","swinging_strike_blocked",,,,,13,"Jose Abreu strikes out swinging, catcher Salvador Perez to first baseman Lucas Duda.  ","R","R","L","KC","CWS","S",2,"null",0,2,2018,"-0.6251","-0.8514","-1.1668","-0.1396","null","null","null",1,4,"Top","null","null",,,521692,,"180429_011734","-7.3180","-118.1508","-5.9941","-4.6521","19.2703","-39.3571","3.4888","1.5640","null","null","null","81.2550","2408","6.0110",529802,607215,521692,446263,593160,596144,444876,460086,501659,624585,"54.4891","null","null","0.00",1,0,0,"null",28,"3","Curveball",3,1,1,3,1,3,1,3,"Standard","Standard"
"CU","2018-06-19","82.3","1.5236","6.7679","Yuli Gurriel",493329,605483,"strikeout","swinging_strike_blocked",,,,,13,"Yuli Gurriel strikes out swinging.  ","R","R","L","HOU","TB","S",2,"null",2,2,2018,"-0.2994","-1.2937","-0.2844","-0.1376","null","null","null",0,4,"Bot","null","null",,,467092,,"180620_011902","-3.4918","-119.4917","-6.4850","-2.0156","26.3175","-43.0563","3.1599","1.3012","null","null","null","80.9400","2619","5.8160",530502,605483,467092,641343,621563,622110,588751,605480,595281,460576,"54.6866","null","null","0.00",1,0,0,"null",28,"5","Curveball",1,1,1,1,1,1,1,1,"Standard","Standard"
"CU","2018-08-12","84.9","-1.4700","6.0377","Randal Grichuk",545341,607192,"strikeout","swinging_strike_blocked",,,,,14,"Randal Grichuk strikes out swinging.  ","R","R","R","TOR","TB","S",2,"null",2,2,2018,"0.5703","-1.0755","1.6844","-0.1399",581527,"null","null",1,4,"Bot","null","null",,,605421,,"180812_181858","6.3113","-123.5499","-5.9309","4.5588","27.4449","-42.2882","3.3900","1.5400","null","null","null","85.9140","2915","7.2000",531184,607192,605421,641343,621563,622110,642715,664040,595281,605480,"53.3001","null","null","0.00",1,0,0,"null",30,"5","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2018-06-10","84.7","0.7940","6.6073","Denard Span",452655,621237,"strikeout","swinging_strike_blocked",,,,,14,"Denard Span strikes out swinging, catcher Wilson Ramos to first baseman Jake Bauers.  ","R","L","L","TB","SEA","S",2,"null",1,2,2018,"-0.2686","-0.8762","0.0211","-0.1441","null","null","null",0,7,"Top","null","null",,,467092,,"180610_190030","-1.2689","-123.2306","-7.6619","-2.4630","24.4390","-39.7369","3.2005","1.5029","null","null","null","84.4400","2477","6.1230",530386,621237,467092,641343,624414,622110,621563,608701,605480,608654,"54.3753","null","null","0.00",1,0,0,"null",47,"4","Curveball",3,5,5,3,5,3,5,3,"Strategic","Standard"
"SL","2018-06-12","84.2","-1.8821","5.7824","Ben Gamel",592325,592135,"strikeout","swinging_strike_blocked",,,,,14,"Ben Gamel strikes out swinging.  ","R","L","R","SEA","LAA","S",2,"null",1,2,2018,"0.8977","-0.9075","0.2252","-0.1397","null","null","null",1,6,"Bot","null","null",,,455117,,"180613_040411","3.1114","-122.3825","-5.4972","8.2040","25.7063","-40.2229","3.3003","1.4114","null","null","null","83.3990","2597","5.9690",530402,592135,455117,628336,435079,472528,446359,457708,545361,518466,"54.5305","null","null","0.00",1,0,0,"null",50,"4","Slider",4,1,4,1,1,4,4,1,"Standard","Standard"
"CU","2018-06-03","81.5","-1.8656","5.9110","Jeimer Candelario",600869,592717,"strikeout","swinging_strike_blocked",,,,,14,"Jeimer Candelario strikes out swinging, catcher Russell Martin to first baseman Justin Smoak.  ","R","L","R","DET","TOR","S",2,"null",1,2,2018,"1.1866","-1.1856","1.4615","-0.1292","null","null","null",0,2,"Bot","null","null",,,431145,,"180603_173005","5.1741","-118.2954","-4.5720","9.6292","25.7172","-42.2112","3.3368","1.6807","null","null","null","79.8810","3029","5.6290",530298,592717,431145,475253,581527,500208,649557,434158,607680,545341,"54.8694","null","null","0.00",1,0,0,"null",10,"6","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-07-23","80.9","2.3020","6.3801","Willson Contreras",575929,571578,"strikeout","swinging_strike_blocked",,,,,13,"Willson Contreras strikes out swinging.  ","R","R","L","CHC","ARI","S",2,"null",0,2,2018,"-0.2972","-0.0733","-1.1583","-0.1251","null","null","null",1,7,"Bot","null","null",,,425772,,"180724_021911","-7.0817","-117.4667","-7.6650","-1.4674","20.6798","-31.7190","3.1035","1.4183","null","null","null","80.2560","2384","5.8060",530903,571578,425772,502671,518614,571875,606466,444482,572041,445055,"54.6905","null","null","0.00",1,0,0,"null",55,"3","Slider",1,6,1,6,6,1,1,6,"Standard","Standard"
"CU","2018-04-08","79.4","-1.5202","6.2924","Corey Dickerson",572816,451596,"strikeout","swinging_strike_blocked",,,,,14,"Corey Dickerson strikes out swinging, catcher Tucker Barnhart to first baseman Joey Votto.  ","R","L","R","PIT","CIN","S",2,"null",2,2,2018,"0.2953","-0.6669","0.6540","-0.1177","null","null","null",1,8,"Bot","null","null",,,571466,,"180408_195155","4.1505","-115.2948","-5.8328","1.6417","24.6448","-36.9355","3.1921","1.4583","null","null","null","77.6330","2473","5.4920",529536,451596,571466,458015,571697,594838,460060,594807,571740,608385,"55.0064","null","null","0.00",1,0,0,"null",58,"6","Curveball",5,0,5,0,0,5,5,0,"Infield shift","Standard"
"CU","2018-07-27","83.6","-0.3196","5.9561","Caleb Joseph",543376,643493,"strikeout","swinging_strike_blocked",,,,,14,"Caleb Joseph strikes out swinging.  ","R","R","R","BAL","TB","S",2,"null",0,2,2018,"0.3996","-0.8189","0.4001","-0.1238","null",572073,"null",1,7,"Bot","null","null",,,605421,,"180728_024724","0.8900","-121.5454","-5.9621","3.6384","21.8138","-39.1496","3.4900","1.6010","null","null","null","81.8350","2862","4.9590",530967,643493,605421,641343,621563,621002,642715,605480,595281,460576,"55.5411","null","null","0.00",1,0,0,"null",65,"3","Curveball",11,3,11,3,3,11,11,3,"Infield shift","Strategic"
"KC","2018-09-09","81.6","1.2955","6.4575","Franklin Barreto",620439,519043,"strikeout","swinging_strike_blocked",,,,,13,"Franklin Barreto strikes out swinging.  ","R","R","L","OAK","TEX","S",2,"null",0,2,2018,"-0.5873","-0.7737","-1.7925","-0.1239","null","null","null",0,8,"Bot","null","null",,,643396,,"180909_225432","-5.7894","-118.5844","-6.7270","-4.4428","21.3748","-38.4112","3.3000","1.5000","null","null","null","81.1830","2472","5.9490",531554,519043,643396,608597,596059,134181,595777,641432,592261,608577,"54.5495","null","null","0.00",1,0,0,"null",66,"3","Knuckle Curve",7,3,7,3,3,7,7,3,"Standard","Standard"
"SL","2018-04-13","83.3","2.5769","5.4517","Ketel Marte",606466,571561,"strikeout","swinging_strike_blocked",,,,,14,"Ketel Marte strikes out swinging.  ","R","R","L","LAD","ARI","S",2,"null",1,2,2018,"-0.6133","0.2541","0.0584","-0.1050","null","null","null",1,7,"Top","null","null",,,518735,,"180414_042514","-4.5635","-121.0599","-6.7157","-5.0057","24.7421","-28.5842","3.5048","1.5765","null","null","null","82.6230","1795","6.0140",529597,571561,518735,641355,571771,523253,608369,461314,621035,624577,"54.4854","null","null","0.00",1,0,0,"null",52,"4","Slider",2,5,5,2,5,2,5,2,"Standard","Standard"
"SL","2018-09-02","82.3","-2.1830","5.8412","Mike Moustakas",519058,657117,"strikeout","swinging_strike_blocked",,,,,14,"Mike Moustakas strikes out swinging.  ","R","L","R","WSH","MIL","S",2,"null",1,2,2018,"0.4234","-1.0541","0.1372","-0.1026","null","null","null",0,6,"Top","null","null",,,571851,,"180902_194315","4.4119","-119.5821","-4.8438","3.0589","24.6146","-41.3122","3.3700","1.5400","null","null","null","81.2580","1893","5.8160",531455,657117,571851,448602,594694,543685,607208,665742,664057,594809,"54.6831","null","null","0.00",1,0,0,"null",54,"5","Slider",4,9,9,4,9,4,9,4,"Infield shift","Standard"
"CU","2018-04-17","82.2","-0.9574","6.0349","Mitch Haniger",571745,501789,"strikeout","swinging_strike_blocked",,,,,14,"Mitch Haniger strikes out swinging.  ","R","R","R","SEA","HOU","S",2,"null",0,2,2018,"1.2399","-1.0299","1.0010","-0.1007","null","null","null",0,8,"Bot","null","null",,,435263,,"180418_044002","2.0716","-119.2827","-5.1840","10.8257","27.3369","-40.6852","3.2325","1.3335","null","null","null","80.0750","2757","5.4180",529660,501789,435263,493329,514888,608324,621043,502210,545350,543807,"55.0814","null","null","0.00",1,0,0,"null",62,"4","Curveball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CU","2018-06-23","78.1","-2.3439","6.5376","Brad Miller",543543,571945,"strikeout","swinging_strike_blocked",,,,,14,"Brad Miller strikes out swinging.  ","R","L","R","MIL","STL","S",2,"null",1,2,2018,"0.4577","-1.5484","0.9533","-0.0956","null","null","null",1,4,"Bot","null","null",,,425877,,"180623_213024","6.0887","-113.0827","-4.4018","2.3720","24.0395","-43.9916","3.1826","1.3331","null","null","null","75.0300","2604","4.6900",530555,571945,425877,500874,576397,572761,622168,542303,502054,664056,"55.8089","null","null","0.00",1,0,0,"null",32,"4","Curveball",2,1,2,1,1,2,2,1,"Standard","Standard"
"CU","2018-09-17","84.8","-2.4230","6.1636","Yasmani Grandal",518735,597113,"strikeout","swinging_strike_blocked",,,,,14,"Yasmani Grandal strikes out swinging.  ","R","L","R","LAD","COL","S",2,"null",1,2,2018,"0.5562","-0.8363","0.7385","-0.1018","null","null","null",1,5,"Bot","null","null",,,460077,,"180918_035244","6.2204","-123.2063","-6.5937","4.3220","23.9418","-39.4557","3.4110","1.5650","null","null","null","83.7260","2814","5.6180",531651,597113,460077,435622,518934,571448,642162,407812,453568,471865,"54.8813","null","null","0.00",1,0,0,"null",43,"4","Curveball",8,0,8,0,0,8,8,0,"Infield shift","Standard"
"FS","2018-06-26","85.7","-0.1777","5.6752","Scooter Gennett",571697,434671,"strikeout","swinging_strike_blocked",,,,,14,"Scooter Gennett strikes out swinging.  ","R","L","R","ATL","CIN","S",2,"null",2,2,2018,"-1.3208","0.2739","0.1055","-0.1014","null","null","null",0,2,"Top","null","null",,,452095,,"180626_235230","3.3431","-124.5840","-7.9542","-14.4640","23.8791","-27.9852","3.0521","1.3050","null","null","null","85.9530","1832","6.4010",530586,434671,452095,518692,645277,622666,621020,518586,542255,455976,"54.0966","null","null","0.00",1,0,0,"null",7,"6","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-09-27","86.7","-1.8782","6.3471","David Bote",623520,596720,"strikeout","swinging_strike_blocked",,,,,14,"David Bote strikes out swinging, catcher Francisco Cervelli to first baseman Josh Bell.  ","R","R","R","CHC","PIT","S",2,"null",0,2,2018,"0.3355","-0.4194","0.9126","-0.0916","null",600303,"null",1,6,"Bot","null","null",,,465041,,"180928_021251","5.9657","-126.0233","-8.3057","2.3588","25.2077","-35.1745","3.4336","1.5646","null","null","null","86.4210","2891","6.1340",531791,596720,465041,605137,543281,592567,474568,622569,516782,591741,"54.3630","null","null","0.00",1,0,0,"null",52,"3","Curveball",3,0,3,0,0,3,3,0,"Standard","Standard"
"SL","2018-08-22","82.8","-2.3619","5.5365","Willy Adames",642715,596001,"strikeout","swinging_strike_blocked",,,,,14,"Willy Adames strikes out swinging.  ","R","R","R","TB","KC","S",2,"null",0,2,2018,"1.3011","-0.1033","1.6063","-0.0932","null",595281,"null",0,4,"Bot","null","null",,,521692,,"180823_001058","6.4882","-120.2226","-5.9837","10.8116","26.1502","-32.1210","3.3710","1.5350","null","null","null","81.3380","2680","5.6960",531309,596001,521692,446263,593160,641531,444876,460086,621433,594011,"54.8023","null","null","0.00",1,0,0,"null",28,"3","Slider",2,1,2,1,1,2,2,1,"Infield shift","Standard"
"SL","2018-07-06","84.0","-1.4639","5.9863","Jorge Alfaro",595751,607192,"strikeout","swinging_strike_blocked",,,,,14,"Jorge Alfaro strikes out swinging, catcher Jacob Stallings to first baseman Josh Bell.    Jesmuel Valentin to 3rd on the throw.  ","R","R","R","PIT","PHI","S",2,"null",0,2,2018,"0.0253","-1.4688","1.0223","-0.0879","null",621044,"null",1,9,"Top","null","null",,,607732,,"180707_032030","5.8002","-122.3129","-4.6477","-1.0719","28.0341","-46.2631","3.2229","1.5579","null","null","null","84.7690","2968","7.1250",530726,607192,607732,605137,543281,501896,621559,656669,516782,570256,"53.3739","null","null","0.00",1,0,0,"null",94,"3","Slider",4,16,16,4,16,4,16,4,"Standard","Standard"
"KC","2018-08-05","81.3","-2.3407","6.3076","Jose Iglesias",578428,502239,"strikeout","swinging_strike_blocked",,,,,14,"Jose Iglesias strikes out swinging.  ","R","R","R","OAK","DET","S",2,"null",0,2,2018,"1.0887","-0.6573","1.3089","-0.0878","null","null","null",0,6,"Top","null","null",,,572033,,"180805_214451","6.0583","-118.0770","-6.3830","8.7439","22.5363","-37.1892","3.1000","1.3800","null","null","null","80.0510","2997","5.5390",531084,502239,572033,621566,476704,656305,543760,592192,657656,572039,"54.9590","null","null","0.00",1,0,0,"null",42,"3","Knuckle Curve",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2018-07-02","83.3","1.9660","6.0076","Matt Carpenter",572761,605177,"strikeout","swinging_strike_blocked",,,,,13,"Matt Carpenter strikes out swinging, catcher John Ryan Murphy to first baseman Paul Goldschmidt.  ","R","L","L","ARI","STL","S",2,"null",2,2,2018,"0.2064","-0.2197","-0.1893","-0.0866","null","null","null",0,7,"Top","null","null",,,571974,,"180703_034728","-5.3308","-120.8927","-6.9454","3.2012","27.5026","-32.9687","3.3260","1.4675","null","null","null","82.3970","2324","6.2170",530676,605177,571974,502671,518614,571875,605113,444482,572041,445055,"54.2851","null","null","0.00",1,0,0,"null",53,"7","Slider",2,6,6,2,6,2,6,2,"Infield shift","Standard"
"SL","2018-04-11","86.5","-1.5805","5.4325","Jose Iglesias",578428,471911,"strikeout","swinging_strike_blocked",,,,,14,"Jose Iglesias strikes out swinging.  ","R","R","R","CLE","DET","S",2,"null",1,2,2018,"0.3354","0.0195","1.9025","-0.0778","null","null","null",1,3,"Top","null","null",,,543228,,"180411_224938","7.5947","-125.6470","-6.9537","2.0995","23.9075","-30.8554","3.0691","1.2805","null","null","null","86.3640","2534","6.1650",529577,471911,543228,475174,543401,608070,596019,488726,605548,571980,"54.3349","null","null","0.00",1,0,0,"null",16,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-08-01","85.8","-1.5360","6.1078","Albert Pujols",405395,607192,"strikeout","swinging_strike_blocked",,,,,14,"Albert Pujols strikes out swinging.  ","R","R","R","TB","LAA","S",2,"null",0,2,2018,"0.2143","-1.0638","0.5991","-0.0815","null","null","null",0,2,"Top","null","null",,,605421,,"180801_232652","4.6817","-124.9731","-6.2133","1.2583","27.5322","-42.3643","3.4900","1.6010","null","null","null","86.8700","2902","7.1270",531032,607192,605421,641343,621563,622110,642715,502054,595281,605480,"53.3712","null","null","0.00",1,0,0,"null",8,"4","Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FS","2018-08-13","87.0","-2.4927","6.0324","Michael Brantley",488726,456701,"strikeout","swinging_strike_blocked",,,,,14,"Michael Brantley strikes out swinging.  ","R","L","R","CIN","CLE","S",2,"null",1,2,2018,"-0.4988","0.3446","0.3887","-0.0779","null","null","null",1,1,"Top","null","null",,,571466,,"180813_231459","7.9042","-126.2655","-9.1172","-6.9361","25.8828","-26.8531","3.3125","1.5633","null","null","null","86.7080","1014","6.2650",531188,456701,571466,458015,571697,553993,606299,605512,592863,640447,"54.2352","null","null","0.00",1,0,0,"null",2,"4","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"KC","2018-06-23","79.3","-2.4362","5.4593","Jose Altuve",514888,453178,"strikeout","swinging_strike_blocked",,,,,14,"Jose Altuve strikes out swinging.  ","R","R","R","HOU","KC","S",2,"null",2,2,2018,"0.9644","-1.0094","1.8275","-0.0813","null","null","null",1,6,"Bot","null","null",,,521692,,"180624_010321","7.5057","-115.2464","-3.3911","7.0282","22.7812","-40.6482","2.7907","1.1232","null","null","null","78.8950","2529","6.2240",530547,453178,521692,641531,572365,519058,444876,460086,593160,594011,"54.2786","null","null","0.00",1,0,0,"null",45,"5","Knuckle Curve",2,3,2,3,3,2,2,3,"Standard","Standard"
"SL","2018-06-30","82.7","-3.1595","5.6413","Brad Miller",543543,641816,"strikeout","swinging_strike_blocked",,,,,14,"Brad Miller strikes out swinging, catcher Curt Casali to first baseman Joey Votto.  ","R","L","R","CIN","MIL","S",2,"null",2,2,2018,"0.2001","-0.0876","0.4368","-0.0784","null","null","null",0,3,"Top","null","null",,,592200,,"180630_204841","7.7903","-120.2313","-6.4146","0.6042","20.7073","-32.1187","3.1578","1.3092","null","null","null","82.8640","null","6.2000",530647,641816,592200,458015,571697,553993,606299,594807,594988,608385,"54.2996","null","null","0.00",1,0,0,"null",17,"6","Slider",0,1,1,0,1,0,1,0,"Strategic","Standard"
"CU","2018-08-31","82.4","-2.1957","5.7001","Brett Gardner",458731,519455,"strikeout","swinging_strike_blocked",,,,,14,"Brett Gardner strikes out swinging.  ","R","L","R","NYY","DET","S",2,"null",2,2,2018,"0.4078","-0.6909","1.4987","-0.0779","null","null","null",0,4,"Bot","null","null",,,543510,,"180901_000502","7.5178","-119.6012","-5.1902","2.3554","23.3768","-37.8910","3.3384","1.5530","null","null","null","81.3130","2455","5.7220",531423,519455,543510,451192,608475,600869,500135,592348,592444,592206,"54.7764","null","null","0.00",1,0,0,"null",25,"8","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"KC","2018-06-22","77.2","-2.7254","5.8142","Mark Canha",592192,448306,"strikeout","swinging_strike_blocked",,,,,14,"Mark Canha strikes out swinging, catcher Kevan Smith to first baseman Jose Abreu.  ","R","R","R","CWS","OAK","S",2,"null",0,2,2018,"0.5121","-0.4245","1.0800","-0.0660","null","null","null",1,4,"Top","null","null",,,607345,,"180622_210354","7.1813","-112.3590","-4.8762","3.2451","17.8131","-35.2208","3.1899","1.2912","null","null","null","77.7500","2536","6.3910",530536,448306,607345,547989,660162,570560,641313,544725,641553,541645,"54.1082","null","null","0.00",1,0,0,"null",26,"4","Knuckle Curve",0,4,4,0,4,0,4,0,"Infield shift","Standard"
"CU","2018-04-13","81.0","0.9029","7.0322","Jeimer Candelario",600869,656756,"strikeout","swinging_strike_blocked",,,,,13,"Jeimer Candelario strikes out swinging, catcher Gary Sanchez to first baseman Neil Walker.  ","R","R","L","DET","NYY","S",2,"null",1,2,2018,"-0.0372","-0.4091","-0.9548","-0.0733","null","null","null",1,6,"Bot","null","null",,,596142,,"180414_010521","-4.0002","-117.5275","-8.2993","0.4124","21.9257","-34.5582","3.6068","1.5467","null","null","null","79.5430","2433","5.4040",529604,656756,596142,435522,591720,609280,544369,458731,543305,592450,"55.0948","null","null","0.00",1,0,0,"null",49,"4","Curveball",1,6,1,6,6,1,1,6,"Standard","Standard"
"CU","2018-07-31","78.3","-0.8473","6.7026","Ender Inciarte",542255,457915,"strikeout","swinging_strike_blocked",,,,,14,"Ender Inciarte strikes out swinging.  ","R","L","R","ATL","MIA","S",2,"null",0,2,2018,"0.1220","-1.0299","0.3214","-0.0666","null","null","null",0,5,"Bot","null","null",,,592663,,"180801_023818","2.2561","-113.7689","-5.8041","0.6088","20.6374","-39.9875","3.3293","1.5491","null","null","null","76.6680","2444","5.1700",531018,457915,592663,500743,516770,445988,595375,518618,642423,605119,"55.3277","null","null","0.00",1,0,0,"null",48,"3","Curveball",8,3,8,3,3,8,8,3,"Standard","Standard"
"SL","2018-04-03","82.0","-2.1243","5.8456","Mikie Mahtook",543484,596001,"strikeout","swinging_strike_blocked",,,,,14,"Mikie Mahtook strikes out swinging.  ","R","R","R","DET","KC","S",2,"null",0,2,2018,"0.9921","-0.1017","2.0809","-0.0653","null","null","null",0,5,"Bot","null","null",,,595956,,"180403_182208","7.4923","-118.7565","-6.2894","7.1989","27.9165","-31.9312","3.3284","1.4096","null","null","null","79.7030","2231","5.4900",529477,596001,595956,596144,593160,519058,444876,460086,449181,624585,"55.0097","null","null","0.00",1,0,0,"null",33,"3","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2018-08-07","84.6","-2.0328","6.2026","Nolan Arenado",571448,592791,"strikeout","swinging_strike_blocked",,,,,14,"Nolan Arenado strikes out swinging.  ","R","R","R","COL","PIT","S",2,"null",0,2,2018,"0.5508","-0.8909","0.7162","-0.0566","null","null","null",1,4,"Bot","null","null",,,465041,,"180808_013713","5.2709","-122.9462","-6.4862","4.5495","21.8558","-40.1225","3.2820","1.4921","null","null","null","83.8270","2812","5.6240",531115,592791,465041,501896,543281,592567,474568,572816,516782,570256,"54.8774","null","null","0.00",1,0,0,"null",31,"3","Curveball",0,5,0,5,5,0,0,5,"Standard","Standard"
"CU","2018-05-15","83.6","-1.3439","5.9632","David Dahl",621311,543475,"strikeout","swinging_strike_blocked",,,,,14,"David Dahl strikes out swinging, catcher Raffy Lopez to first baseman Eric Hosmer.  ","R","L","R","SD","COL","S",2,"null",1,2,2018,"0.1927","-1.2534","0.2182","-0.0648","null","null","null",0,1,"Top","null","null",,,607257,,"180515_194052","3.3197","-121.9067","-4.8982","1.2415","28.5896","-44.3042","3.3369","1.4073","null","null","null","86.1000","2265","8.2190",530028,543475,607257,543333,517369,570799,520471,614173,608671,614177,"52.2779","null","null","0.00",1,0,0,"null",1,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-04-25","85.7","-2.6326","5.6425","Chance Sisco",642082,542882,"strikeout","swinging_strike_blocked",,,,,14,"Chance Sisco strikes out swinging.  ","R","L","R","BAL","TB","S",2,"null",1,2,2018,"-0.2392","0.0851","0.5255","-0.0608","null","null","null",0,8,"Bot","null","null",,,467092,,"180426_013947","7.7410","-124.3104","-7.2383","-3.7901","22.2704","-30.2657","3.6669","1.4030","null","null","null","84.1710","2012","5.2290",529773,542882,467092,543543,621563,621002,588751,452655,605480,460576,"55.2717","null","null","0.00",1,0,0,"null",68,"4","Changeup",4,8,4,8,8,4,4,8,"Infield shift","Standard"
"CU","2018-07-07","82.9","1.6858","6.6937","Jose Bautista",430832,605483,"strikeout","swinging_strike_blocked",,,,,13,"Jose Bautista strikes out swinging.  ","R","R","L","NYM","TB","S",2,"null",1,2,2018,"-0.3732","-0.7768","-0.2021","-0.0614","null","null","null",0,6,"Bot","null","null",,,467092,,"180707_214947","-3.5832","-120.4955","-7.3999","-2.9027","24.1478","-38.4508","3.3482","1.5031","null","null","null","82.7310","2467","6.3100",530744,605483,467092,543068,621002,622110,588751,608654,595281,460576,"54.1890","null","null","0.00",1,0,0,"null",46,"5","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2018-09-24","80.8","0.9373","6.2413","Joey Wendle",621563,502154,"strikeout","swinging_strike_blocked",,,,,13,"Joey Wendle strikes out swinging.  ","R","L","L","TB","NYY","S",2,"null",1,2,2018,"-0.9613","-0.5531","-1.2396","-0.0500","null","null","null",0,9,"Bot","null","null",,,596142,,"180925_020522","-3.0223","-117.2816","-6.1130","-7.8147","24.8737","-36.0488","3.4110","1.5650","null","null","null","78.6710","2574","5.2110",531749,502154,596142,572228,650402,435522,588751,457705,458731,592450,"55.2873","null","null","0.00",1,0,0,"null",70,"4","Slider",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"CH","2018-08-30","86.6","0.8370","5.6795","Gleyber Torres",650402,434538,"strikeout","swinging_strike_blocked",,,,,14,"Gleyber Torres strikes out swinging.  ","R","R","L","NYY","DET","S",2,"null",1,2,2018,"1.3030","0.5932","0.0414","-0.0504","null","null","null",1,2,"Bot","null","null",,,543510,,"180830_233619","-4.5712","-125.8457","-8.6771","14.8056","25.6979","-24.2988","3.4100","1.5600","null","null","null","86.6770","3601","6.4260",531411,434538,543510,592348,608475,600869,500135,543484,592444,592206,"54.0722","null","null","0.00",1,0,0,"null",14,"4","Changeup",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2018-04-20","85.9","-2.1288","4.8630","Miguel Rojas",500743,592865,"strikeout","swinging_strike_blocked",,,,,14,"Miguel Rojas strikes out swinging, catcher Jett Bandy to first baseman Eric Thames.  ","R","R","R","MIL","MIA","S",2,"null",2,2,2018,"0.2894","-0.2100","0.8001","-0.0496","null","null","null",0,8,"Top","null","null",,,542908,,"180421_030021","6.2446","-124.7170","-4.8119","1.5587","26.8320","-33.5299","3.0813","1.2535","null","null","null","84.0350","2678","5.3470",529697,592865,542908,519346,542340,543768,606115,460075,456715,592885,"55.1521","null","null","0.00",1,0,0,"null",68,"5","Slider",8,0,0,8,0,8,0,8,"Standard","Standard"
"CU","2018-05-06","82.0","-2.0157","6.2781","Nicky Delmonico",547170,502043,"strikeout","swinging_strike_blocked",,,,,14,"Nicky Delmonico strikes out swinging, catcher Bobby Wilson to first baseman Logan Morrison.  ","R","L","R","CWS","MIN","S",2,"null",1,2,2018,"0.5068","-0.4876","1.1620","-0.0514","null","null","null",0,2,"Bot","null","null",,,435064,,"180506_183021","6.2064","-119.1702","-6.8338","3.7288","21.6219","-35.8052","3.4651","1.7227","null","null","null","82.2310","2458","6.3900",529921,502043,435064,489149,572821,500871,501303,592696,596146,543257,"54.1096","null","null","0.00",1,0,0,"null",10,"5","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-09-12","83.3","2.2498","6.2861","Matt Holliday",407812,571578,"strikeout","swinging_strike_blocked",,,,,13,"Matt Holliday strikes out swinging, catcher Alex Avila to first baseman Paul Goldschmidt.  ","R","R","L","COL","ARI","S",2,"null",2,2,2018,"-0.3594","-0.4112","-0.9285","-0.0439","null","null","null",0,2,"Bot","null","null",,,488671,,"180913_011820","-6.5482","-120.9232","-7.1756","-2.1387","24.5949","-34.9282","3.5490","1.6270","null","null","null","82.5050","2354","5.9910",531582,571578,488671,502671,518614,500871,605113,444482,572041,519306,"54.5111","null","null","0.00",1,0,0,"null",14,"6","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2018-05-18","83.7","0.9070","5.9843","Shohei Ohtani",660271,458924,"strikeout","swinging_strike_blocked",,,,,13,"Shohei Ohtani strikes out swinging, catcher Wilson Ramos to first baseman Brad Miller.  ","R","L","L","LAA","TB","S",2,"null",1,2,2018,"-0.4478","-0.3415","-1.1492","-0.0355","null","null","null",1,8,"Bot","null","null",,,467092,,"180519_051841","-3.7847","-121.4240","-6.6023","-3.4444","23.4641","-34.3835","3.4350","1.6993","null","null","null","81.0100","2153","4.5990",530075,458924,467092,543543,621563,624414,621002,452655,605480,608654,"55.9007","null","null","0.00",1,0,0,"null",74,"4","Slider",3,7,3,7,7,3,3,7,"Infield shift","Standard"
