"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-09-21","91.4","2.8764","6.0250","Mike Trout",545361,448609,"strikeout","called_strike",,,,,2,"Mike Trout called out on strikes.  ","R","R","L","HOU","LAA","S",2,"null",3,2,2018,"0.6420","1.4490","-0.2623","3.5923","null","null","null",2,8,"Top","null","null",,,455117,,"180922_023930","-9.2978","-132.8438","-3.3815","9.5539","27.4962","-14.4599","3.4775","1.5861","null","null","null","91.5850","2139","6.3930",531704,448609,455117,493329,514888,605204,608324,503556,545350,543807,"54.1091","null","null","0.00",1,0,0,"null",62,"6","4-Seam Fastball",7,3,3,7,3,7,3,7,"Strategic","Standard"
"SI","2018-05-04","92.7","-1.1090","6.1870","Pedro Florimon",465753,445213,"strikeout","called_strike",,,,,2,"Pedro Florimon called out on strikes.  ","R","L","R","WSH","PHI","S",2,"null",1,2,2018,"-0.9853","0.9619","0.2377","3.5749","null",596748,"null",2,9,"Top","null","null",,,446308,,"180505_023325","5.5838","-134.9009","-3.0105","-13.1896","27.3365","-19.9949","3.5329","1.5537","null","null","null","92.9460","1925","6.2790",529891,445213,446308,475582,435062,594694,607208,622441,572191,547180,"54.2208","null","null","0.00",1,0,0,"null",75,"4","Sinker",7,3,3,7,3,7,3,7,"Standard","Standard"
"FT","2018-08-18","90.5","1.7215","6.1777","Steven Souza Jr.",519306,453385,"strikeout","called_strike",,,,,1,"Steven Souza Jr.   called out on strikes.  ","R","R","L","SD","ARI","S",2,"null",2,2,2018,"1.3732","0.4266","-0.5989","3.5723",502671,"null","null",2,5,"Top","null","null",,,595978,,"180819_021019","-8.3592","-131.2329","-1.3265","17.0048","29.8130","-27.4807","3.6212","1.6827","null","null","null","87.9860","2214","5.0750",531249,453385,595978,543333,605486,571976,520471,592669,622534,608671,"55.4251","null","null","0.00",1,0,0,"null",41,"5","2-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard"
"FF","2018-08-21","97.5","-2.4833","5.9376","Joe Mauer",408045,656629,"strikeout","called_strike",,,,,12,"Joe Mauer called out on strikes.  ","R","L","R","CWS","MIN","S",2,"null",1,2,2018,"-0.9483","1.5173","0.5152","3.5682","null",543257,435064,2,2,"Top","null","null",,,553882,,"180822_005010","10.2604","-141.6890","-4.3725","-15.0869","30.7074","-10.8434","3.4047","1.6963","null","null","null","97.8590","2684","6.4500",531296,656629,553882,571602,660162,570560,641313,547170,641553,541645,"54.0499","null","null","0.00",1,0,0,"null",14,"7","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2018-09-25","92.9","2.0997","6.2423","Aramis Garcia",605244,620454,"strikeout","called_strike",,,,,12,"Aramis Garcia called out on strikes.  ","R","R","L","SF","SD","S",2,"null",0,2,2018,"0.6800","1.2363","0.2907","3.5604","null","null","null",2,6,"Bot","null","null",,,595978,,"180926_041457","-6.1364","-135.2303","-3.8254","9.6662","28.4425","-16.3459","3.3527","1.6436","null","null","null","93.2430","2149","6.3920",531768,620454,595978,543333,520471,571976,642770,592669,608671,614177,"54.1055","null","null","0.00",1,0,0,"null",54,"3","4-Seam Fastball",2,3,2,3,3,2,2,3,"Strategic","Standard"
"FF","2018-09-25","96.6","-1.2912","6.1149","Willy Adames",642715,592454,"strikeout","called_strike",,,,,3,"Willy Adames called out on strikes.  ","R","R","R","TB","NYY","S",2,"null",1,2,2018,"-0.3760","1.5330","0.5831","3.5495",664040,"null","null",2,6,"Bot","null","null",,,596142,,"180926_012603","5.8956","-140.5097","-4.7860","-6.4391","34.1991","-10.8223","3.6473","1.7713","null","null","null","96.9060","2223","6.6530",531764,592454,596142,572228,435522,609280,588751,457705,458731,592450,"53.8445","null","null","0.00",1,0,0,"null",57,"4","4-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Strategic"
"CU","2018-04-29","74.6","1.8240","6.4964","Aaron Judge",592450,572140,"strikeout","called_strike",,,,,3,"Aaron Judge called out on strikes.  ","R","R","L","LAA","NYY","S",2,"null",3,2,2018,"-1.3388","-1.1580","0.6848","3.5434","null","null",650402,2,5,"Top","null","null",,,425784,,"180430_013216","-0.0213","-108.3065","3.2750","-10.2161","22.6655","-41.9841","3.8072","1.6583","null","null","null","73.3160","2711","5.9040",529824,572140,425784,405395,435079,527043,446359,457708,545361,455759,"54.5941","null","null","0.00",1,0,0,"null",36,"7","Curveball",0,2,2,0,2,0,2,0,"Standard","Standard"
"SL","2018-05-29","89.1","-1.3702","6.2584","Jake Marisnick",545350,476454,"strikeout","called_strike",,,,,2,"Jake Marisnick called out on strikes.  ","R","R","R","NYY","HOU","S",2,"null",0,2,2018,"0.6620","-0.8082","0.2303","3.5369",608324,"null",594828,2,9,"Top","null","null",,,596142,,"180530_021702","2.5493","-129.7419","0.9444","6.9150","24.8968","-41.6133","3.8977","1.7277","null","null","null","88.8380","2456","5.9020",530217,476454,596142,595885,650402,609280,544369,458731,543305,592450,"54.5958","null","null","0.00",1,0,0,"null",76,"3","Slider",3,5,5,3,5,3,5,3,"Standard","Standard"
"SL","2018-09-28","85.6","-1.2106","6.0359","Matt Chapman",656305,518566,"strikeout","called_strike",,,,,3,"Matt Chapman called out on strikes.  ","R","R","R","LAA","OAK","S",2,"null",2,2,2018,"-0.0144","0.4542","0.5674","3.5429","null",518960,605361,2,5,"Top","null","null",,,516472,,"180929_033848","4.2482","-124.7586","-0.5914","-0.9440","23.2694","-27.4612","3.6366","1.8194","null","null","null","86.3310","2264","6.5070",531802,518566,516472,628336,592230,621493,592743,457708,545361,594777,"53.9929","null","null","0.00",1,0,0,"null",38,"6","Slider",5,0,0,5,0,5,0,5,"Standard","Standard"
"FT","2018-07-23","91.9","0.9744","6.2452","Jefry Marte",527043,501593,"strikeout","called_strike",,,,,1,"Jefry Marte called out on strikes.  ","R","R","L","LAA","CWS","S",2,"null",3,2,2018,"1.3294","0.8570","-0.4212","3.5324","null","null",405395,2,8,"Bot","null","null",,,607345,,"180724_051857","-6.2146","-133.6480","-2.8255","16.7725","26.2459","-21.8306","3.4963","1.6398","null","null","null","90.8270","2102","5.4720",530906,501593,607345,547989,660162,570560,641313,544725,641553,541645,"55.0274","null","null","0.00",1,0,0,"null",70,"8","2-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard"
"FF","2018-08-12","99.1","3.2384","5.6434","Adam Jones",430945,519242,"strikeout","called_strike",,,,,2,"Adam Jones called out on strikes.  ","R","R","L","BAL","BOS","S",2,"null",0,2,2018,"1.5900","0.9094","0.1735","3.5274","null","null","null",2,1,"Bot","null","null",,,506702,,"180812_172232","-12.0650","-143.8614","-2.4576","24.8512","32.9803","-19.1917","3.6454","1.6979","null","null","null","99.0040","2468","6.3420",531173,519242,506702,519048,456488,646240,571788,502110,598265,605141,"54.1583","null","null","0.00",1,0,0,"null",7,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FT","2018-04-17","90.2","1.6336","5.6225","Hunter Renfroe",592669,622072,"strikeout","called_strike",,,,,1,"Hunter Renfroe called out on strikes.  ","R","R","L","SD","LAD","S",2,"null",0,2,2018,"1.2547","1.0494","-0.7094","3.5334","null","null","null",2,4,"Bot","null","null",,,518735,,"180418_031057","-8.4333","-131.0815","-1.3958","16.1734","29.3918","-20.1551","3.5282","1.6679","null","null","null","89.5890","2046","6.1220",529662,622072,518735,641355,400284,571657,608369,461314,621035,624577,"54.3758","null","null","0.00",1,0,0,"null",30,"3","2-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2018-08-24","94.5","-2.6039","4.9758","Carlos Asuaje",641319,554340,"strikeout","called_strike",,,,,11,"Carlos Asuaje called out on strikes.  ","R","L","R","LAD","SD","S",2,"null",3,2,2018,"-0.4380","0.9497","-0.1580","3.5194","null",520471,"null",2,8,"Top","null","null",,,518735,,"180825_044346","7.3278","-137.5387","-0.2391","-7.0931","29.0053","-20.3059","3.1802","1.4229","null","null","null","94.5440","2479","6.1930",531337,554340,518735,641355,572821,571970,592518,621035,571771,461314,"54.3057","null","null","0.00",1,0,0,"null",68,"6","4-Seam Fastball",11,1,1,11,1,11,1,11,"Standard","Standard"
"FT","2018-05-12","95.5","-1.1778","6.1873","Kyle Seager",572122,605242,"strikeout","called_strike",,,,,2,"Kyle Seager called out on strikes.  ","R","L","R","DET","SEA","S",2,"null",3,2,2018,"-1.4401","0.6573","0.2130","3.5196","null","null",443558,2,1,"Top","null","null",,,543510,,"180512_234240","6.9468","-138.9432","-2.8489","-20.3052","33.6120","-23.2077","3.4888","1.5300","null","null","null","95.5180","2058","6.4900",529982,605242,543510,543308,553988,600869,518902,543484,592444,592206,"54.0091","null","null","0.00",1,0,0,"null",5,"6","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FC","2018-08-24","89.2","2.3610","6.0724","Cedric Mullins",656775,282332,"strikeout","called_strike",,,,,11,"Cedric Mullins called out on strikes.  ","R","R","L","BAL","NYY","S",2,"null",1,2,2018,"-0.1695","0.9354","-0.6630","3.5239","null","null","null",2,2,"Bot","null","null",,,519222,,"180824_234546","-7.1379","-129.9328","-2.3315","-0.6483","23.9002","-21.0934","3.3948","1.5056","null","null","null","90.4200","2342","6.7070",531333,282332,519222,572228,591720,609280,650402,458731,543305,435522,"53.7937","null","null","0.00",1,0,0,"null",18,"4","Cutter",2,0,2,0,0,2,2,0,"Standard","Standard"
"FF","2018-08-19","94.9","-1.7444","5.7547","Jake Cave",595909,571656,"strikeout","called_strike",,,,,3,"Jake Cave called out on strikes.  ","R","L","R","MIN","DET","S",2,"null",0,2,2018,"-0.9112","0.8868","0.5135","3.5186","null","null",596146,2,2,"Bot","null","null",,,543510,,"180819_185704","7.8780","-138.1081","-2.2072","-13.1680","26.7558","-20.6173","3.5633","1.7993","null","null","null","94.9710","2430","6.0350",531268,571656,543510,451192,592348,600869,578428,543484,595222,592206,"54.4642","null","null","0.00",1,0,0,"null",16,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2018-07-08","95.9","-2.0868","5.4628","Carlos Santana",467793,605195,"strikeout","called_strike",,,,,1,"Carlos Santana called out on strikes.  ","R","L","R","PIT","PHI","S",2,"null",1,2,2018,"-0.2525","0.9852","-0.4143","3.5091","null","null","null",2,8,"Top","null","null",,,465041,,"180708_200058","4.9872","-139.7277","-1.8352","-4.3396","28.7849","-19.0740","3.5156","1.6156","null","null","null","96.2310","2316","6.2170",530756,605195,465041,605137,543281,592567,474568,572816,516782,640457,"54.2821","null","null","0.00",1,0,0,"null",62,"4","4-Seam Fastball",4,1,1,4,1,4,1,4,"Infield shift","Standard"
"FF","2018-05-29","94.8","-1.8461","6.3706","Alex Gordon",460086,502043,"strikeout","called_strike",,,,,12,"Alex Gordon called out on strikes.  ","R","L","R","KC","MIN","S",2,"null",2,2,2018,"-0.4669","1.2987","0.9145","3.5094","null",641531,"null",2,2,"Bot","null","null",,,641598,,"180530_011252","8.3328","-137.8443","-4.8026","-7.8052","28.9720","-14.5107","3.3541","1.6085","null","null","null","95.6960","2269","6.7260",530220,502043,641598,593934,572821,500871,501303,592696,534606,596146,"53.7739","null","null","0.00",1,0,0,"null",14,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-06-18","86.1","-1.4859","6.2189","Mark Reynolds",448602,476454,"strikeout","called_strike",,,,,1,"Mark Reynolds called out on strikes.  ","R","R","R","WSH","NYY","S",2,"null",2,2,2018,"0.7127","-0.6977","-0.4964","3.5050","null","null","null",2,8,"Bot","null","null",,,519222,,"180619_014542","0.9142","-125.3183","1.1978","7.2394","25.7024","-39.9225","3.7681","1.8256","null","null","null","85.7280","2492","6.0700",530046,476454,519222,595885,650402,609280,544369,519317,543305,592450,"54.4291","null","null","0.00",1,0,0,"null",71,"6","Slider",2,4,2,4,4,2,2,4,"Standard","Standard"
"FT","2018-05-20","94.0","-1.8829","6.1448","Kyle Schwarber",656941,456696,"strikeout","called_strike",,,,,3,"Kyle Schwarber called out on strikes.  ","R","L","R","CIN","CHC","S",2,"null",2,2,2018,"-1.0157","0.9905","0.3858","3.5113","null",519203,664023,2,7,"Top","null","null",,,571466,,"180520_192051","8.1127","-136.7573","-3.3673","-14.3739","25.7229","-19.1974","3.4771","1.4925","null","null","null","94.5200","2207","6.2770",530094,456696,571466,458015,571697,553993,607468,594807,571740,608385,"54.2226","null","null","0.00",1,0,0,"null",57,"6","2-Seam Fastball",1,6,6,1,6,1,6,1,"Infield shift","Standard"
"CU","2018-08-19","81.1","-2.0333","6.8439","Matt Chapman",656305,434378,"strikeout","called_strike",,,,,11,"Matt Chapman called out on strikes.  ","R","R","R","OAK","HOU","S",2,"null",1,2,2018,"0.7212","-1.4130","-0.8958","3.5016","null","null","null",2,5,"Bot","null","null",,,455117,,"180819_214610","1.1785","-117.9770","1.8197","6.3702","23.4389","-45.7234","3.4439","1.5974","null","null","null","80.3410","3014","5.8840",531269,434378,455117,643603,493329,608324,621043,503556,543807,502210,"54.6145","null","null","0.00",1,0,0,"null",42,"4","Curveball",4,6,4,6,6,4,4,6,"Standard","Standard"
"FF","2018-05-31","95.8","-0.9186","6.2041","Carlos Santana",467793,520980,"strikeout","called_strike",,,,,2,"Carlos Santana called out on strikes.  ","R","L","R","LAD","PHI","S",2,"null",1,2,2018,"-0.3618","1.3160","0.0945","3.5038","null","null","null",2,6,"Top","null","null",,,518735,,"180601_011817","3.4887","-139.6452","-4.5751","-5.4346","26.7977","-14.1511","3.5498","1.8105","null","null","null","96.4460","2234","6.2350",530250,520980,518735,571970,591971,457759,571771,592626,641355,624577,"54.2640","null","null","0.00",1,0,0,"null",41,"4","4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"FF","2018-08-31","91.6","-2.7512","5.3925","Cory Spangenberg",605486,493200,"strikeout","called_strike",,,,,11,"Cory Spangenberg called out on strikes.  ","R","L","R","SD","COL","S",2,"null",0,2,2018,"-0.5269","1.4301","-0.8041","3.5021","null","null","null",2,7,"Bot","null","null",,,455104,,"180901_041704","5.9534","-133.1294","-1.8878","-7.4092","28.6996","-15.3891","3.2410","1.5284","null","null","null","90.5280","2244","5.7130",531422,493200,455104,641857,518934,571448,596115,621311,453568,471865,"54.7868","null","null","0.00",1,0,0,"null",56,"3","4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard"
"FF","2018-06-16","86.0","-0.6750","5.7347","Mike Zunino",572287,453214,"strikeout","called_strike",,,,,3,"Mike Zunino called out on strikes.  ","R","R","R","SEA","BOS","S",2,"null",0,2,2018,"-0.6748","1.4949","0.6436","3.4859","null","null",452655,2,2,"Bot","null","null",,,543877,,"180617_004705","4.4254","-125.2289","-2.1035","-7.8211","22.7272","-16.4630","3.5161","1.5821","null","null","null","85.6640","1956","5.8090",530450,453214,543877,596119,456488,646240,593428,643217,598265,605141,"54.6909","null","null","0.00",1,0,0,"null",14,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-31","89.2","1.2034","6.2203","Aaron Nola",605400,477132,"strikeout","called_strike",,,,,11,"Aaron Nola called out on strikes.  ","R","R","L","LAD","PHI","S",2,"null",3,2,2018,"-0.0227","1.4243","-0.4476","3.4917",608384,595751,"null",2,2,"Top","null","null",,,518735,,"180601_001136","-4.0437","-130.0027","-3.7890","0.5373","25.6547","-15.2361","3.3648","1.5187","null","null","null","90.1180","2214","6.6340",530250,477132,518735,571970,591971,457759,571771,592626,641355,624577,"53.8648","null","null","0.00",1,0,0,"null",13,"6","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2018-09-12","72.4","-0.9443","5.9807","Austin Wynns",642851,596043,"strikeout","called_strike",,,,,1,"Austin Wynns called out on strikes.  ","R","R","R","BAL","OAK","S",2,"null",0,2,2018,"0.6296","-1.4950","-0.3447","3.4871","null","null","null",2,5,"Bot","null","null",,,518960,,"180913_005229","0.1198","-105.3114","5.0327","4.6666","18.2489","-44.3916","3.5035","1.6252","null","null","null","72.4790","2356","6.4180",531591,596043,518960,621566,476704,656305,543760,605361,657656,572039,"54.0823","null","null","0.00",1,0,0,"null",48,"3","Curveball",0,10,0,10,10,0,0,10,"Standard","Standard"
"FF","2018-08-28","95.1","-1.4182","5.9574","Kole Calhoun",594777,623184,"strikeout","called_strike",,,,,12,"Kole Calhoun called out on strikes.  ","R","L","R","LAA","COL","S",2,"null",2,2,2018,"-0.1495","1.2680","0.5908","3.4864","null","null","null",2,7,"Bot","null","null",,,455104,,"180829_042708","5.6128","-138.4873","-3.6954","-3.1560","30.3333","-15.2340","3.0832","1.4182","null","null","null","95.3690","2061","6.3610",531381,623184,455104,641857,518934,571448,596115,467827,453568,471865,"54.1386","null","null","0.00",1,0,0,"null",55,"5","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"CH","2018-05-31","81.8","1.6252","6.3893","Cesar Hernandez",514917,477132,"strikeout","called_strike",,,,,12,"Cesar Hernandez called out on strikes.  ","R","R","L","LAD","PHI","S",2,"null",2,2,2018,"0.5647","1.2945","0.7573","3.4805","null","null","null",2,5,"Top","null","null",,,518735,,"180601_005049","-3.0165","-119.0872","-2.4850","5.8798","21.6183","-19.7194","3.3005","1.5388","null","null","null","81.6190","2021","6.0180",530250,477132,518735,571970,591971,457759,571771,592626,641355,624577,"54.4810","null","null","0.00",1,0,0,"null",33,"5","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-09-18","93.2","-1.0748","6.1783","Jim Adduci",451192,543606,"strikeout","called_strike",,,,,3,"Jim Adduci called out on strikes.  ","R","L","R","DET","MIN","S",2,"null",2,2,2018,"-1.1826","0.8443","0.5093","3.4799","null","null","null",2,4,"Bot","null","null",,,460269,,"180919_001751","6.4602","-135.5187","-2.9445","-15.4912","27.5601","-21.6983","3.6304","1.7873","null","null","null","91.9310","2088","5.4130",531668,543606,460269,408045,523253,593934,593871,608654,595909,543257,"55.0857","null","null","0.00",1,0,0,"null",30,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-06-30","93.2","-1.7040","6.2038","Tommy Pham",502054,605538,"strikeout","called_strike",,,,,11,"Tommy Pham called out on strikes.  ","R","R","R","STL","ATL","S",2,"null",3,2,2018,"-0.5941","1.0167","-0.4006","3.4800","null","null","null",2,8,"Bot","null","null",,,435559,,"180701_020142","4.5986","-135.6576","-3.4633","-8.1852","26.8041","-19.2517","3.3201","1.5687","null","null","null","92.9660","1656","5.9180",530638,605538,435559,475247,645277,622666,621020,660670,542255,542454,"54.5804","null","null","0.00",1,0,0,"null",69,"6","2-Seam Fastball",0,10,0,10,10,0,0,10,"Standard","Standard"
"FF","2018-08-08","97.2","-1.7731","6.2779","Bryce Harper",547180,592314,"strikeout","called_strike",,,,,11,"Bryce Harper called out on strikes.  ","R","L","R","WSH","ATL","S",2,"null",2,2,2018,"-0.4305","1.4629","-0.8520","3.4806","null","null","null",2,3,"Bot","null","null",,,452095,,"180809_000920","3.4852","-141.5639","-5.4036","-6.6220","31.4661","-11.3006","3.0141","1.3700","null","null","null","97.9250","2314","6.5910",531119,592314,452095,518692,645277,518586,622666,594807,660670,455976,"53.9085","null","null","0.00",1,0,0,"null",26,"5","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
