"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"KC","2017-06-09","81.5","1.6492","6.2729","Miguel Sano",593934,519043,"strikeout","called_strike",,,,,2,"Miguel Sano called out on strikes.  ","R","R","L","SF","MIN","S",2,"null",0,2,2017,"-0.1673","-0.2093","0.0939","3.6714",429722,572821,408045,2,4,"Top","null","null",,,457763,,"null","-3.1367","-118.2282","1.2201","-0.8439","25.4464","-34.6177","3.6493","1.7346","null","null","null","79.9690","2467","5.6910",491014,519043,457763,474832,431094,456488,543063,596103,452655,452254,"54.8097","null","null","0.00",1,0,0,"null",32,"3","Knuckle Curve",0,4,4,0,4,0,4,0,"Standard","Standard"
"FS","2017-08-27","89.4","-1.7428","6.4506","Brandon Nimmo",607043,607200,"strikeout","called_strike",,,,,12,"Brandon Nimmo called out on strikes.  ","R","L","R","WSH","NYM","S",2,"null",3,2,2017,"-0.5473","1.0581","0.4193","3.6354",642708,608703,408314,2,6,"Top","null","null",,,446308,,"null","6.5436","-129.9063","-3.2419","-7.5885","24.9790","-19.4893","3.4968","1.7030","null","null","null","90.3920","1613","6.7780",492046,607200,446308,475582,435062,543685,594694,457477,572191,622441,"53.7187","null","null","0.00",1,0,0,"null",50,"6","Split Finger",1,5,5,1,5,1,5,1,"Standard","Standard"
"EP","2017-04-27","65.0","-0.4660","6.3236","Yoenis Cespedes",493316,285079,"strikeout","called_strike",,,,,11,"Yoenis Cespedes called out on strikes.  ","R","R","R","NYM","ATL","S",2,"null",0,2,2017,"-0.3112","-0.1908","-0.4358","3.6299","null","null","null",2,1,"Bot","null","null",,,435559,,"170427_172325","0.4919","-93.9592","3.8065","-1.8326","16.5769","-34.2394","3.4400","1.5700","null","null","null","62.8130","null","5.1090",490420,285079,435559,518692,607054,611177,621020,461314,542255,455976,"55.3908","null","null","0.00",1,0,0,"null",6,"4","Eephus",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-04-17","86.8","-0.7038","5.9512","Brad Miller",543543,453214,"strikeout","called_strike",,,,,12,"Brad Miller called out on strikes.  ","R","L","R","BOS","TB","S",2,"null",3,2,2017,"-0.8796","1.3656","0.7770","3.6225","null","null","null",2,5,"Top","null","null",,,506702,,"170417_164844","5.2207","-125.9429","-2.0736","-10.2159","24.6325","-17.7300","3.4900","1.6100","null","null","null","85.8550","1930","5.7510",490293,453214,506702,519048,456030,593523,593428,455759,643217,605141,"54.7487","null","null","0.00",1,0,0,"null",43,"6","4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard"
"SL","2017-09-30","84.9","-2.5311","5.7027","A.J. Ellis",454560,608371,"strikeout","called_strike",,,,,12,"A.  J.   Ellis called out on strikes.  ","R","R","R","MIA","ATL","S",2,"null",3,2,2017,"0.7177","0.9565","0.0442","3.6155",571506,605119,518618,2,2,"Bot","null","null",,,452095,,"null","4.5427","-123.0435","-0.3345","6.0616","24.4967","-23.1066","3.3826","1.6014","null","null","null","82.6720","2543","5.0250",492500,608371,452095,518692,645277,547004,621020,607054,572669,455976,"55.4729","null","null","0.00",1,0,0,"null",25,"6","Slider",6,0,6,0,0,6,6,0,"Standard","Standard"
"FF","2017-07-25","94.0","-1.7402","6.1242","Domingo Santana",570267,429719,"strikeout","called_strike",,,,,3,"Domingo Santana called out on strikes.  ","R","R","R","WSH","MIL","S",2,"null",2,2,2017,"-0.5470","1.2522","0.3055","3.6197","null","null","null",2,4,"Top","null","null",,,446308,,"null","6.5415","-136.6152","-3.6231","-8.2417","26.7098","-15.7064","4.1200","1.9603","null","null","null","94.8250","2079","6.5760",491599,429719,446308,475582,502517,543685,452220,452252,571718,547180,"53.9209","null","null","0.00",1,0,0,"null",33,"5","4-Seam Fastball",0,5,5,0,5,0,5,0,"Standard","Standard"
"SL","2017-06-04","82.2","1.9689","6.0384","Steven Souza Jr.",519306,664641,"strikeout","called_strike",,,,,3,"Steven Souza Jr.   called out on strikes.  ","R","R","L","SEA","TB","S",2,"null",1,2,2017,"1.1788","0.6479","0.7442","3.5966","null","null","null",2,3,"Top","null","null",,,572287,,"null","-4.8606","-119.3294","-0.2129","11.8151","22.1219","-26.3917","3.7353","1.6853","null","null","null","80.7780","1144","5.3600",490955,664641,572287,502143,429664,572122,600301,621471,502481,592325,"55.1393","null","null","0.00",1,0,0,"null",18,"5","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"FS","2017-07-04","82.3","-0.7296","6.4516","Russell Martin",431145,461325,"strikeout","called_strike",,,,,11,"Russell Martin called out on strikes.  ","R","R","R","NYY","TOR","S",2,"null",1,2,2017,"0.0059","0.7778","-0.1812","3.6036","null",607680,"null",2,9,"Top","null","null",,,596142,,"null","1.2091","-119.3019","-1.2541","-0.2086","25.9017","-25.0601","3.1900","1.5482","null","null","null","80.3570","null","5.4480",491362,461325,596142,474892,591720,452104,544369,458731,453056,640449,"55.0500","null","null","0.00",1,0,0,"null",69,"4","Split Finger",1,4,4,1,4,1,4,1,"Standard","Standard"
"SL","2017-09-21","78.7","1.7412","6.0597","Zach Vincej",572227,544928,"strikeout","called_strike",,,,,12,"Zach Vincej called out on strikes.  ","R","R","L","CIN","STL","S",2,"null",3,2,2017,"-1.6810","0.2476","0.9087","3.6030","null",640447,623182,2,8,"Bot","null","null",,,425877,,"null","1.1929","-114.2756","1.0629","-14.5716","21.7526","-30.5217","3.7123","1.4037","null","null","null","77.5470","2296","5.6540",492385,544928,425877,500874,543939,622270,657557,502054,451594,545341,"54.8449","null","null","0.00",1,0,0,"null",77,"6","Slider",4,6,4,6,6,4,4,6,"Standard","Standard"
"SL","2017-05-30","85.9","-1.8974","5.8701","Miguel Cabrera",408234,516969,"strikeout","called_strike",,,,,2,"Miguel Cabrera called out on strikes.  ","R","R","R","KC","DET","S",2,"null",0,2,2017,"0.5935","0.4485","-0.2563","3.5943","null","null","null",2,9,"Top","null","null",,,521692,,"170531_025951","2.6942","-124.9708","-0.1414","5.7659","20.5913","-27.6511","3.6933","1.8657","null","null","null","86.0260","2387","5.9260",490879,516969,521692,543333,593160,519058,444876,460086,456715,593528,"54.5336","null","null","0.00",1,0,0,"null",62,"4","Slider",1,0,0,1,0,1,0,1,"Strategic","Strategic"
"SL","2017-09-15","88.9","-2.5290","5.8057","Justin Turner",457759,613534,"strikeout","called_strike",,,,,1,"Justin Turner called out on strikes.  ","R","R","R","WSH","LAD","S",2,"null",2,2,2017,"0.9577","0.2915","-0.6524","3.5932","null","null",621035,2,9,"Top","null","null",,,446308,,"null","2.6274","-129.2691","-0.0346","10.0403","24.4166","-29.1894","3.7951","1.8666","null","null","null","88.0900","2644","5.6030",492301,613534,446308,475582,502517,543685,607208,435062,572191,150029,"54.8941","null","null","0.00",1,0,0,"null",70,"5","Slider",0,7,7,0,7,0,7,0,"Standard","Standard"
"SL","2017-08-05","82.7","-1.4088","6.0878","Gerrit Cole",543037,659275,"strikeout","called_strike",,,,,2,"Gerrit Cole called out on strikes.  ","R","R","R","PIT","SD","S",2,"null",2,2,2017,"1.1772","0.0246","0.0227","3.5779","null","null","null",2,3,"Bot","null","null",,,516949,,"null","1.0465","-120.2153","0.6475","10.9501","21.1420","-32.2928","3.6911","1.6446","null","null","null","81.6680","2523","5.4390",491748,659275,516949,571976,641319,500208,543038,605486,622534,592669,"55.0625","null","null","0.00",1,0,0,"null",24,"6","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"KC","2017-09-18","79.6","-2.0647","6.7677","Trey Mancini",641820,519443,"strikeout","called_strike",,,,,1,"Trey Mancini called out on strikes.  ","R","R","R","BAL","BOS","S",2,"null",3,2,2017,"-0.0128","-1.1618","-0.3823","3.5832","null","null","null",2,6,"Bot","null","null",,,506702,,"null","3.7272","-115.6916","1.9782","-0.8393","22.4714","-43.2336","3.7726","1.6929","null","null","null","79.7120","2406","6.5240",492342,519443,506702,519048,571788,646240,593428,643217,598265,605141,"53.9773","null","null","0.00",1,0,0,"null",59,"6","Knuckle Curve",8,7,8,7,7,8,8,7,"Standard","Standard"
"FF","2017-05-14","96.5","-2.3171","6.6744","Steven Okert",595345,502028,"strikeout","called_strike",,,,,2,"Steven Okert called out on strikes.  ","R","L","R","SF","CIN","S",2,"null",1,2,2017,"-0.9528","1.4239","-0.1228","3.5769","null","null","null",2,7,"Bot","null","null",,,571466,,"170514_223554","7.7961","-139.7650","-5.6704","-13.9428","31.6139","-12.9410","3.4900","1.6010","null","null","null","94.9210","2242","5.6330",490657,502028,571466,458015,571697,553993,606299,594807,571740,594988,"54.8677","null","null","0.00",1,0,0,"null",65,"4","4-Seam Fastball",8,3,8,3,3,8,8,3,"Strategic","Standard"
"FT","2017-08-27","95.7","-1.6765","5.8312","Adam Engel",641553,643617,"strikeout","called_strike",,,,,3,"Adam Engel called out on strikes.  ","R","R","R","CWS","DET","S",2,"null",0,2,2017,"-1.1989","1.0932","0.7910","3.5723",544725,"null",570560,2,8,"Bot","null","null",,,543308,,"null","9.2534","-138.9849","-2.8480","-17.6864","29.1761","-17.4092","3.6729","1.7349","null","null","null","96.2990","2420","6.5900",492041,643617,543308,408234,435079,461865,578428,457708,592444,543484,"53.9083","null","null","0.00",1,0,0,"null",67,"3","2-Seam Fastball",7,1,7,1,1,7,7,1,"Standard","Standard"
"SI","2017-08-30","91.6","-1.4272","5.9522","Eduardo Escobar",500871,460059,"strikeout","called_strike",,,,,12,"Eduardo Escobar called out on strikes.  ","R","L","R","MIN","CWS","S",2,"null",3,2,2017,"-1.8383","0.9441","0.5911","3.5705","null",408045,621439,2,6,"Bot","null","null",,,553882,,"null","9.1274","-132.8607","-2.1254","-24.0077","31.3192","-20.6654","2.9972","1.4015","null","null","null","91.5920","1933","6.6800",492080,460059,553882,547989,593700,570560,641313,544725,641553,541645,"53.8174","null","null","0.00",1,0,0,"null",56,"8","Sinker",5,0,5,0,0,5,5,0,"Standard","Standard"
"FT","2017-08-24","96.5","-1.7810","6.2904","Jacoby Ellsbury",453056,572888,"strikeout","called_strike",,,,,2,"Jacoby Ellsbury called out on strikes.  ","R","L","R","DET","NYY","S",2,"null",3,2,2017,"-1.2197","1.1661","0.2620","3.5605","null","null",453943,2,8,"Top","null","null",,,543510,,"null","8.0818","-140.0642","-4.2736","-17.6402","29.7961","-16.2630","3.6293","1.7815","null","null","null","95.9680","2233","5.9860",492003,572888,543510,543308,435079,592206,578428,457708,592444,543484,"54.5129","null","null","0.00",1,0,0,"null",76,"6","2-Seam Fastball",9,6,6,9,6,9,6,9,"Standard","Standard"
"FT","2017-07-18","90.4","-1.8278","5.8885","Chris Taylor",621035,456068,"strikeout","called_strike",,,,,3,"Chris Taylor called out on strikes.  ","R","R","R","CWS","LAD","S",2,"null",0,2,2017,"-1.3878","0.6908","0.4814","3.5602","null","null",400284,2,4,"Top","null","null",,,607345,,"null","8.6537","-131.3496","-1.3861","-17.7389","23.7607","-24.0609","3.6106","1.7161","null","null","null","90.7210","2103","6.2360",491497,456068,607345,547989,573135,571602,641313,466320,641553,541645,"54.2623","null","null","0.00",1,0,0,"null",33,"4","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2017-04-06","89.4","-1.7072","6.6153","Alex Gordon",460086,502043,"strikeout","called_strike",,,,,12,"Alex Gordon called out on strikes.  ","R","L","R","MIN","KC","S",2,"null",3,2,2017,"-1.3080","1.4421","0.4537","3.5466","null","null","null",2,3,"Top","null","null",,,488771,,"170406_175905","8.1674","-129.6947","-4.5954","-16.7454","28.7940","-14.8926","3.3896","1.6457","null","null","null","89.7710","2028","6.8120",490139,502043,488771,408045,572821,593934,593871,542454,621439,596146,"53.6851","null","null","0.00",1,0,0,"null",20,"6","2-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"FT","2017-05-17","91.9","-0.8190","5.9918","Matt Carpenter",572761,519144,"strikeout","called_strike",,,,,3,"Matt Carpenter called out on strikes.  ","R","L","R","STL","BOS","S",2,"null",1,2,2017,"-1.1697","0.6193","0.5907","3.5399","null","null",502054,2,4,"Bot","null","null",,,506702,,"170518_013530","6.0271","-133.4045","-1.6544","-15.1471","29.1262","-24.7202","3.7593","2.1058","null","null","null","91.3650","2331","6.1000",490693,519144,506702,519048,456030,571918,593428,643217,598265,605141,"54.3751","null","null","0.00",1,0,0,"null",36,"4","2-Seam Fastball",4,0,4,0,0,4,4,0,"Infield shift","Standard"
"CU","2017-07-22","81.4","0.4413","5.7704","Michael Conforto",624424,543056,"strikeout","called_strike",,,,,12,"Michael Conforto called out on strikes.  ","R","L","L","NYM","OAK","S",2,"null",3,2,2017,"-0.6043","-1.2552","0.3693","3.5274","null",571927,"null",2,8,"Bot","null","null",,,622194,,"null","0.9552","-118.2644","3.8479","-5.7521","21.9348","-44.7029","3.0474","1.5511","null","null","null","80.6540","2459","5.8020",491555,543056,622194,475174,476704,656305,543760,501981,434658,459964,"54.6978","null","null","0.00",1,0,0,"null",74,"6","Curveball",5,5,5,5,5,5,5,5,"Infield shift","Standard"
"CH","2017-05-11","80.3","0.1679","6.7324","Chase Headley",452104,606965,"strikeout","called_strike",,,,,12,"Chase Headley called out on strikes.  ","R","L","R","NYY","HOU","S",2,"null",3,2,2017,"-0.7335","0.2946","0.1764","3.5272","null",592450,"null",2,8,"Bot","null","null",,,435263,,"170512_014934","1.4101","-116.8543","-1.0173","-7.0329","20.6374","-29.4634","3.1500","1.4500","null","null","null","80.8130","1417","6.4880",490616,606965,435263,493329,514888,608324,621043,545350,543807,502210,"54.0099","null","null","0.00",1,0,0,"null",67,"6","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2017-09-16","77.7","-1.5306","6.6265","Willie Calhoun",641432,592170,"strikeout","called_strike",,,,,11,"Willie Calhoun called out on strikes.  ","R","L","R","LAA","TEX","S",2,"null",1,2,2017,"0.8525","-0.7341","-0.6031","3.5284","null",608336,455139,2,5,"Top","null","null",,,455117,,"null","0.4957","-112.7191","1.5331","6.8561","20.8989","-38.7262","3.2793","1.5655","null","null","null","75.7550","2678","5.0800",492324,592170,455117,543068,460060,472528,592743,457708,545361,594777,"55.4144","null","null","0.00",1,0,0,"null",34,"4","Curveball",1,0,0,1,0,1,0,1,"Strategic","Standard"
"SI","2017-09-15","90.9","-0.0653","5.9691","Yoan Moncada",660162,434671,"strikeout","called_strike",,,,,12,"Yoan Moncada called out on strikes.  ","R","L","R","DET","CWS","S",2,"null",0,2,2017,"-0.9923","1.2109","0.8284","3.5262","null","null",607345,2,5,"Top","null","null",,,543510,,"null","4.3544","-132.1299","-2.8394","-12.5566","25.6404","-17.5256","3.2879","1.5225","null","null","null","91.2870","2076","6.3760",492299,434671,543510,408234,435079,600869,578428,502100,607385,592206,"54.1230","null","null","0.00",1,0,0,"null",36,"3","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"FT","2017-08-12","91.7","-0.6320","5.6522","Jorge Polanco",593871,465629,"strikeout","called_strike",,,,,12,"Jorge Polanco called out on strikes.  ","R","L","R","DET","MIN","S",2,"null",0,2,2017,"-1.1799","0.7569","0.4042","3.5172",592696,"null","null",2,6,"Top","null","null",,,543510,,"null","5.0422","-133.1584","-1.1353","-14.8571","27.3300","-23.3060","3.1290","1.5802","null","null","null","90.8950","1956","5.8090",491843,465629,543510,408234,435079,592206,578428,457708,543484,502100,"54.6900","null","null","0.00",1,0,0,"null",59,"3","2-Seam Fastball",6,11,11,6,11,6,11,6,"Standard","Standard"
"FT","2017-09-30","92.0","-0.6066","6.1672","Nelson Cruz",443558,445060,"strikeout","called_strike",,,,,3,"Nelson Cruz called out on strikes.  ","R","R","R","LAA","SEA","S",2,"null",3,2,2017,"-1.2401","0.9279","0.4523","3.5152","null","null",429664,2,1,"Top","null","null",,,455117,,"null","5.2455","-133.5785","-2.8124","-15.7108","28.5043","-20.8947","3.9686","1.8120","null","null","null","91.0870","1954","5.8270",492512,445060,455117,543068,408252,472528,592743,457708,545361,594777,"54.6705","null","null","0.00",1,0,0,"null",4,"6","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2017-08-25","86.4","2.4184","5.6758","Jose Ramirez",608070,450306,"strikeout","called_strike",,,,,12,"Jose Ramirez called out on strikes.  ","R","R","L","CLE","KC","S",2,"null",1,2,2017,"1.0793","1.2599","0.2766","3.5133","null","null","null",2,1,"Bot","null","null",,,521692,,"null","-7.3255","-125.4285","-1.4871","12.9683","25.4990","-18.6747","3.3492","1.5640","null","null","null","86.6470","2106","6.5790",492013,450306,521692,543333,593160,596144,444876,460086,456715,466320,"53.9209","null","null","0.00",1,0,0,"null",6,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-06-02","98.6","-2.5069","6.4139","Brandon Belt",474832,472610,"strikeout","called_strike",,,,,12,"Brandon Belt called out on strikes.  ","R","L","R","PHI","SF","S",2,"null",2,2,2017,"-0.4924","1.2047","0.1925","3.5088","null",456488,"null",2,6,"Top","null","null",,,519237,,"170603_010859","8.5412","-143.0997","-5.2801","-8.8345","33.1315","-14.3702","3.2864","1.4928","null","null","null","99.1580","2033","6.7420",490923,472610,519237,571830,514917,596748,520471,435062,571437,459431,"53.7567","null","null","0.00",1,0,0,"null",57,"5","4-Seam Fastball",0,9,9,0,9,0,9,0,"Infield shift","Standard"
"CH","2017-05-27","86.0","-2.8144","5.5805","Alcides Escobar",444876,517593,"strikeout","called_strike",,,,,1,"Alcides Escobar called out on strikes.  ","R","R","R","CLE","KC","S",2,"null",1,2,2017,"-0.5792","0.8094","-0.6213","3.4941","null","null",460086,2,2,"Top","null","null",,,543228,,"170527_204524","6.2388","-124.8755","-0.3172","-7.1053","23.3181","-24.0473","3.4500","1.6400","null","null","null","85.0440","1424","5.6170",490835,517593,543228,467793,543401,608070,596019,488726,457706,543706,"54.8827","null","null","0.00",1,0,0,"null",15,"4","Changeup",1,1,1,1,1,1,1,1,"Standard","Strategic"
"SI","2017-05-06","94.8","1.1970","6.1084","Tyler Anderson",542881,605177,"strikeout","called_strike",,,,,1,"Tyler Anderson called out on strikes.  ","R","L","L","COL","ARI","S",2,"null",0,2,2017,"0.9907","1.0968","-0.4952","3.4894","null",448602,467827,2,5,"Bot","null","null",,,455104,,"170507_021544","-6.7157","-137.8511","-3.7569","14.2455","26.3237","-17.2705","3.6300","1.7000","null","null","null","96.1610","2139","6.7900",490544,605177,455104,502671,592273,571875,605113,630111,572041,453923,"53.7101","null","null","0.00",1,0,0,"null",48,"3","Sinker",8,1,8,1,1,8,8,1,"Standard","Standard"
"SL","2017-08-05","87.6","-2.4368","5.4591","Christian Yelich",592885,592314,"strikeout","called_strike",,,,,2,"Christian Yelich called out on strikes.  ","R","L","R","ATL","MIA","S",2,"null",3,2,2017,"0.0006","-0.0475","-0.0686","3.4930","null","null","null",2,6,"Top","null","null",,,435559,,"null","5.6697","-127.3823","1.3548","-0.9434","21.3541","-33.1116","3.6754","1.6847","null","null","null","87.5590","2510","5.8910",491743,592314,435559,518692,645277,408252,622666,571431,542255,455976,"54.6101","null","null","0.00",1,0,0,"null",39,"7","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
